threads	PDB_ID	chain	atoms	mm_Da	runtime	stdev	speedup	efficiency
4	1NX8	A	2000	31649.9	8.11497139931	0.02523180091705775	3.194675640440867	0.7986689101102168
4	2JJQ	A	3215	49093.3	12.10704994205	0.013022027499932235	3.124157297078554	0.7810393242696385
4	1RGX	A	652	12504.7	6.322646498679999	0.00765572215403732	3.429231095938479	0.8573077739846198
4	4MTN	A	2691	46031.6	17.88793599605	0.04501873478936762	3.213655552948867	0.8034138882372167
4	2WIY	A	3064	43626.2	12.01545894145	0.0027053218847506964	3.059902002100566	0.7649755005251415
4	3BB9	A	925	16391.6	5.397765517234999	0.03577171620749448	3.2080091053529403	0.8020022763382351
4	3IE4	A	808	12189.5	4.56000649929	0.012213988112952183	3.310489694060841	0.8276224235152102
4	4IFA	A	2135	39214.5	11.2128355503	0.012285974949105166	3.1374735565312704	0.7843683891328176
4	2VQ5	A	1343	22606.2	8.098664045335	0.019571310576003434	3.4448676777894387	0.8612169194473597
4	3E38	A	2752	40015	11.149449944499999	0.08862892192157698	3.2256808402455093	0.8064202100613773
4	2EIJ	E	851	12453.1	5.169436097145	0.028531899158349725	3.2767869144480244	0.8191967286120061
4	3E54	A	1305	19616.6	6.8791769742949995	0.12736389869416395	3.311082804761585	0.8277707011903962
4	3ERW	A	1072	16491.4	5.545016527175	0.010151995690034395	3.284406632964257	0.8211016582410643
4	2HYJ	A	1474	21766.7	7.0637121200549995	0.07538317889633878	3.274808001762094	0.8187020004405235
4	1TFH	A	1620	24826.5	9.368554472925	0.02561061679342435	3.344791088226067	0.8361977720565168
4	4JBM	A	1332	21897.4	8.20706105232	0.02710210946901397	3.3155140229471067	0.8288785057367767
4	1UN1	A	2219	32531.6	9.371045470235	0.04432617775550785	3.1264654571370123	0.7816163642842531
4	4FBB	B	1829	29850.2	9.085438013074999	0.002592199769212532	3.1141798577165023	0.7785449644291256
4	4IR4	A	826	13618.7	6.3257725238799996	0.020962156571497616	3.370006112941029	0.8425015282352573
4	3VWA	A	3670	63313.6	19.6530355215	0.17202000198030937	3.1203392704914568	0.7800848176228642
4	2D3Y	A	1714	24324.1	6.887779951100001	0.01564963061368359	3.2407076349666513	0.8101769087416628
4	3PLT	A	1695	26081.4	10.88964295385	0.041899025067027695	3.327443931321857	0.8318609828304643
4	1RWI	A	1872	28519.5	7.635660409930001	0.022179694732502482	3.197906962722541	0.7994767406806352
4	4EHC	A	1728	30281.5	7.409816026685	0.003000855615384342	3.2481111293754332	0.8120277823438583
4	3UFI	A	2128	33277.6	10.163677930799999	0.06756544424567763	3.078516735637764	0.769629183909441
4	3B9T	A	3223	53558.9	12.895966052999999	0.2152149582622268	3.1342234039765744	0.7835558509941436
4	2GGO	A	3140	44573.4	11.49989545345	0.0302848708565147	3.127923780825213	0.7819809452063032
4	2ZJR	J	1090	16257.2	7.218509554865	0.012836075592104436	3.4051645653269067	0.8512911413317267
4	4M8O	A	8101	141478	33.37348794935	0.12054909048808901	2.9221316824017904	0.7305329206004476
4	2Q1W	A	2278	36637.2	8.89956498146	0.043986136984584555	3.0901128313508237	0.7725282078377059
4	1S2Z	A	1513	21577.3	8.113587498665	0.03898634063265644	3.226701637876913	0.8066754094692282
4	1TX4	A	1579	22586.8	6.97398841381	0.004086389845040574	3.2976842779246636	0.8244210694811659
4	2C91	I	2547	37667.6	9.719841003414999	0.07159603167720771	3.1445592039325883	0.7861398009831471
4	4E12	A	1880	30266.2	9.57402205467	0.13771735631864787	3.2796487599883943	0.8199121899970986
4	4NVS	A	1133	19414.3	7.51345396042	0.038446692385528156	3.3884424112551366	0.8471106028137841
4	3HUG	O	569	10249.4	4.023934602735	0.020771315642531187	3.327149764437087	0.8317874411092717
4	2CX0	A	1442	21046.1	6.88798892498	0.12682812795192303	3.228010839406883	0.8070027098517207
4	3F79	D	1713	28152.2	9.15598464012	0.1222609268644424	3.241301736899926	0.8103254342249815
4	3QJ4	A	2596	37871.2	10.95908880235	0.012715198452648178	3.021603857215687	0.7554009643039218
4	1TIE	A	1232	19296.6	6.13079607487	0.05250704963923258	3.125893902531469	0.7814734756328673
4	3KW3	B	2742	41562.7	12.512062907250002	0.028064912086827272	3.1154491670844293	0.7788622917711073
4	3DCM	X	1515	22008.2	6.6882194280650005	0.04824381161747037	3.3294318881583775	0.8323579720395944
4	3R9K	A	1764	26993.8	6.963703513145	0.02086892774559165	3.3334286956907455	0.8333571739226864
4	3GA5	B	2319	33460.7	10.037126064275	0.11960567537350177	3.137469209910204	0.784367302477551
4	3PMI	A	945	15681.7	5.857189893725	0.0022132153115174713	3.2169418038565403	0.8042354509641351
4	1WMH	A	678	10321.6	4.24276304245	0.012091425082436458	3.285440403325157	0.8213601008312893
4	3PYJ	A	798	11433.1	4.698680996895	0.011295186819729934	3.345753751592961	0.8364384378982402
4	2QQD	H	1134	17819.7	6.776102542875	0.07427791994423479	3.283154863401894	0.8207887158504735
4	1POC	A	1064	15274.3	5.766425013545	0.09624165422484623	3.3904192936571227	0.8476048234142807
4	3GI1	B	1958	31910.1	8.557086467745	0.05601754494353983	3.1494022655589573	0.7873505663897393
4	4FEI	A	669	10736	5.5022798776599995	0.023399424528549692	3.372484190679085	0.8431210476697713
4	1JHS	A	1477	21015.6	7.4872294664400005	0.044557142482965405	3.166997160990513	0.7917492902476283
4	4BT2	A	1668	28830.6	7.430516123775	0.021227344545914878	3.2162704019217685	0.8040676004804421
4	1Z21	A	771	12606.4	4.668914079665	0.07419531212381192	3.4881157972751815	0.8720289493187954
4	1MG7	A	2769	47213.6	11.8328720331	0.25050687479302874	3.156207002076888	0.789051750519222
4	3LL3	A	3795	56129.6	14.3134315014	0.0846301974357855	2.9800904833916224	0.7450226208479056
4	3K6Y	A	1616	24141.3	8.04234659672	0.008331757602597668	3.231611221692396	0.807902805423099
4	3PV7	A	1662	27816.4	9.508882045745	0.012535484273147091	3.1900610287960935	0.7975152571990234
4	3SQF	A	764	12899.8	4.355377554895	0.0181536591735975	3.326611734788924	0.831652933697231
4	4LBH	A	653	11181.7	4.75747549534	0.04107648714846211	3.356919011709728	0.839229752927432
4	2IN5	A	1558	24025	7.53701651096	0.005339331357654705	3.2741430113248917	0.8185357528312229
4	3N89	A	2697	42877	12.48919391635	0.05600439509793357	3.138109649301858	0.7845274123254645
4	4HBQ	A	2685	21699.8	10.4440904856	0.11594075404344271	3.109259971590953	0.7773149928977382
4	3UWU	B	1673	28264.7	8.131871581075	0.02897798140277424	3.2740119366260867	0.8185029841565217
4	1A5T	A	2770	36980.5	11.2861005068	0.0477417583852786	3.228070362593273	0.8070175906483182
4	3L4T	A	6863	99276.7	24.27695393565	0.05312222502939018	2.70725066087416	0.67681266521854
4	3L7V	A	1948	33735.1	8.740610480305	0.018061610459411532	3.1701307480508056	0.7925326870127014
4	2R00	A	2380	37277.9	10.0495915413	0.06413401639834586	3.219657677735273	0.8049144194338183
4	2BH1	X	570	11187.7	3.90151154995	0.00017044185292305888	3.3733941052843144	0.8433485263210786
4	2WGS	J	3659	54584.7	15.092066526450001	0.06995061872692024	3.026477512927051	0.7566193782317627
4	3Q31	A	1822	26466.4	8.314398050305	0.005966645048884901	3.1872870942205944	0.7968217735551486
4	3PNX	A	1237	18700.4	6.976756930355	0.0583475913153707	3.285360843814534	0.8213402109536335
4	3KLL	A	7962	117767	33.9182839394	0.19477946876550042	2.798372779754465	0.6995931949386163
4	3U5G	S	1192	17071.6	8.39073598385	0.0014621584709817435	3.452005825823848	0.863001456455962
4	2HCF	A	1740	26194.9	7.559230923655	0.06827098250138879	3.221688914892248	0.805422228723062
4	2C27	A	2273	33639	10.42890655995	0.08092481513750921	3.2232640367391654	0.8058160091847913
4	3MVK	I	1048	16147	5.33384644985	0.06492452273327647	3.1854741869308634	0.7963685467327158
4	4BVS	B	2348	40418.7	11.03162395955	0.0031099316376375103	3.0891304491301845	0.7722826122825461
4	4JD9	A	872	14533.7	5.612462878225	0.05581338560885314	3.2656080613483636	0.8164020153370909
4	2H2W	A	2373	36772.1	9.78508603573	0.03534957336720288	3.0810383594599475	0.7702595898649869
4	2X6W	A	4522	64704.4	18.135116457949998	0.06585074190897183	3.153342312195681	0.7883355780489203
4	1TOA	A	2137	34465.9	9.37873649597	0.09377437770959131	3.182027836097493	0.7955069590243733
4	3B0C	T	750	12746.9	5.8139629364	0.022433587347842298	3.4454200663607106	0.8613550165901777
4	4LPQ	A	1383	23028.9	7.63034904003	0.19010403456240707	3.258956930186805	0.8147392325467012
4	1SQ0	B	2071	32084.5	9.118386507035	0.16389560687076243	3.290613091263519	0.8226532728158797
4	1P0Z	H	998	14315.2	5.58425593376	0.06573559668315124	3.2569047172510306	0.8142261793127576
4	3G1N	A	3080	45528.5	11.85243999955	0.3067105402186544	3.192607431704921	0.7981518579262302
4	3CQZ	H	931	16525.4	6.07032942772	0.033034025512814154	3.3593298908341573	0.8398324727085393
4	1N0F	B	1133	19342.9	6.3239690065400005	0.02609513695942329	3.3134125038453353	0.8283531259613338
4	2G0B	A	1461	21780.7	6.71487736702	0.07747265105855008	3.2581342608359862	0.8145335652089966
4	4ABM	A	646	9249.65	5.306607961655001	0.08809702862765485	3.4275839135245536	0.8568959783811384
4	4GOU	A	3649	60454.9	18.0231178999	0.056659019918845185	3.1133029692388203	0.7783257423097051
4	3Q2B	A	927	13901	4.73035752773	0.002004672699675657	3.1986395039596327	0.7996598759899082
4	4IDP	B	2951	51760	18.9394235611	0.03102716122052507	3.0728207135898646	0.7682051783974662
4	1FS0	G	1714	25683.7	8.92378342152	0.12347998230689398	3.1925896991174696	0.7981474247793674
4	4I16	A	654	10856.5	4.50110602379	0.0004936238900359271	3.3971912558781816	0.8492978139695454
4	1GMV	B	1060	15737	6.0881960392	0.004956806557729219	3.372598449736858	0.8431496124342145
4	1U8G	A	747	10803.8	4.91607248783	0.0968644160575941	3.348360078039846	0.8370900195099615
4	2Y8N	B	645	9353.63	4.500069499015	0.013851646053463701	3.4022135604574952	0.8505533901143738
4	2VBK	A	3832	55032.4	18.61006987095	0.016468459587473314	3.153381629120358	0.7883454072800895
4	4M6T	A	1205	21270.9	8.320781946185	0.12186002603511635	3.4608698039134667	0.8652174509783667
4	1VYK	A	1024	16544.7	5.459856987	0.1064747404538574	3.2845372331361395	0.8211343082840349
4	3CHU	B	2404	38129.5	9.462546586990001	0.04937655031593959	3.1369489480888473	0.7842372370222118
4	3D1P	A	932	15619.8	4.743384599685	0.055432209516117	3.4220834556147857	0.8555208639036964
4	3C64	A	1258	20932	8.87965655327	0.019997499509581285	3.479994162276515	0.8699985405691287
4	3V39	A	3119	46513.9	12.43795847895	0.14327467116069553	3.231119195321729	0.8077797988304323
4	3O2Q	A	2506	39647	11.65557456015	0.09436409637881328	3.2449238216072347	0.8112309554018087
4	1J22	A	1029	16116.7	5.662433981895	0.00771742513322137	3.3394858043928446	0.8348714510982111
4	3F1X	A	2114	33997.1	12.740986466399999	0.03088301891739128	3.2965575294082874	0.8241393823520718
4	1RZ4	A	1707	26436.1	7.8471765518200005	0.05317381278242998	3.4002773304446032	0.8500693326111508
4	4I9X	D	712	14330.7	6.82266712189	0.006629867856921698	3.4154961815497034	0.8538740453874258
4	4NOC	A	907	16370.5	7.04538154602	0.06092782137898061	3.4288761952781575	0.8572190488195394
4	3OUG	B	832	12709.2	5.203725099565	0.03725477951264398	3.447922741700911	0.8619806854252278
4	3ECQ	B	10647	171609	40.2944875956	0.12967691774378862	2.6092723889230145	0.6523180972307536
4	2BC4	A	1508	23992.8	8.310758590694999	0.058423287053869996	3.3813106592234674	0.8453276648058669
4	3CC2	W	1195	17062.9	6.117649436	0.007398457784864097	3.257653804527351	0.8144134511318377
4	2AU3	A	3260	46691.5	14.09885489945	0.015161907275177196	3.1455107373209463	0.7863776843302366
4	1TR8	A	720	11964.4	6.527263998984999	0.09327013281407165	3.3683284558459494	0.8420821139614874
4	3ZFZ	A	4504	73286.7	21.83999848365	0.1840987829752633	3.148309171673013	0.7870772929182532
4	1S1D	A	2509	37042.2	9.451316475865	0.05009490120510447	3.089366865992888	0.772341716498222
4	2PKL	A	2037	29277.3	9.00863790512	0.0560212538671006	3.2166893970486425	0.8041723492621606
4	3NQH	A	3430	50351.8	12.840105652799998	0.08871861035575317	2.9716961038929814	0.7429240259732454
4	3TFZ	A	1300	18799.1	7.414992570875	0.05192356866298258	3.2975729543131047	0.8243932385782762
4	2ZPX	A	1103	17283.4	6.55920946598	0.04366868691060357	3.3727430402841554	0.8431857600710388
4	3V21	C	2336	33762.8	11.7588534355	0.02100329185795512	3.094492610193228	0.773623152548307
4	3E7Q	A	1598	23444.7	8.399265527725	0.12994278005765497	3.22219263333975	0.8055481583349375
4	1CS0	C	8159	117982	25.63456451895	0.16189430591784723	2.771118130933619	0.6927795327334048
4	4GTD	C	1601	27531.8	8.626125574115001	0.05586783933638688	3.3144122734479495	0.8286030683619874
4	3TEE	A	1364	23655.7	9.77293550968	0.09054710922523049	3.302481229716699	0.8256203074291748
4	1EM2	A	1713	26113.1	7.797938466070001	0.06039727685588806	3.2666520968634853	0.8166630242158713
4	4I3M	A	1010	19008.4	8.373794078829999	0.002173765859550259	3.5277296395467905	0.8819324098866976
4	2X3M	A	1347	27406.8	7.00194597244	0.013219949092149446	3.228954716123203	0.8072386790308007
4	3EMI	A	785	12047.2	7.37947547436	0.0035024031106649393	3.545890575829764	0.886472643957441
4	1JEQ	A	4419	69945	25.90944206715	0.3765994558886101	3.1533684966430893	0.7883421241607723
4	3ATR	A	3568	50828	12.52898049355	0.003921005601654419	3.028351236765263	0.7570878091913158
4	1ZJC	A	3295	47237.6	11.886625886000001	0.11714210781716168	3.129925747828823	0.7824814369572057
4	1I8L	D	834	13480.3	5.1958523988700005	0.014752239912755363	3.2629749954669927	0.8157437488667482
4	3L5K	A	1815	27936.1	8.00189757347	0.0798389437239841	3.255573910096072	0.813893477524018
4	3ZPN	A	766	15085.9	6.12519443035	0.016872394986765772	3.374813443386289	0.8437033608465723
4	3NZN	A	822	11708.3	5.029948592185001	0.0026722787777952554	3.208558025200273	0.8021395063000683
4	4HSP	A	977	15974.8	6.510883450510001	0.010369642018841503	3.327170689248499	0.8317926723121247
4	2EI9	A	1659	26717.1	7.089022874835	0.028080590701847267	3.187859999877063	0.7969649999692657
4	2BK9	A	2261	17106.3	6.265502929689999	0.013385501909792995	3.188871947880256	0.797217986970064
4	3KUT	B	596	9421.91	4.94281232357	0.01941368136360518	3.152909819190568	0.788227454797642
4	1W20	A	3008	43011.5	11.7098045349	0.12600424132616872	2.909814193289691	0.7274535483224227
4	3KEA	A	2258	33035.5	11.0280534029	0.0595759191126846	3.2618988276698495	0.8154747069174624
4	3EGE	A	1988	29883.7	8.203869938850001	0.007570416933376653	3.2481864868563983	0.8120466217140996
4	4B62	A	948	17076.1	5.239799022675	0.04083827316228442	3.224826537005915	0.8062066342514788
4	3NXA	D	610	11512	4.92743051052	0.04997621567240629	3.3345528698315494	0.8336382174578874
4	4K6N	A	2484	43837	10.740282893149999	0.018506344017859912	3.2071299085072367	0.8017824771268092
4	3DSH	A	1935	28595.8	11.6602920294	0.1948828128458368	3.3046754767327045	0.8261688691831761
4	3USE	L	4545	64751.4	16.10384750365	0.013545997160325424	2.9056092292009423	0.7264023073002356
4	4AKM	A	1070	18656.7	6.145097494125	0.003130330727822388	3.335609331381106	0.8339023328452765
4	4HX3	B	724	11923.4	5.737982034685	0.06816932430504208	3.2937427267646586	0.8234356816911647
4	1X91	A	1114	16418.7	6.25961339474	0.05208625549905924	3.315920757333312	0.828980189333328
4	3RRU	A	1125	17483.6	5.45637500286	0.03710187074712633	3.257182832830305	0.8142957082075762
4	3HFI	A	1106	19661.4	6.07624602318	0.030280993365768862	3.319787395424301	0.8299468488560753
4	1A1X	A	880	12627.2	5.020066022875	0.02063914312985472	3.369930768811174	0.8424826922027935
4	1H6P	B	1454	23667.6	7.81027746201	0.05889701763305926	3.353070887043791	0.8382677217609478
4	3TNY	A	1914	34460.3	8.851488590239999	0.025385889794294132	3.205951992887399	0.8014879982218498
4	4I40	B	1837	31215.9	8.274305939675	0.012534304154356028	3.1836724782362467	0.7959181195590617
4	2VW9	A	835	14968.9	6.65208899975	0.07056916585676974	3.407459534396167	0.8518648835990418
4	4C8V	H	734	13781.7	6.5203640460950005	0.02038019289083649	3.3924801384130743	0.8481200346032686
4	3ZS6	A	3999	56740.5	14.714063048349999	0.014300425648630414	2.911367908424435	0.7278419771061088
4	3CWM	A	2935	44410.4	11.9270783663	0.1617048136748588	3.1087025957600214	0.7771756489400053
4	2BL8	A	773	12233.9	5.094574928285	0.002801585315977164	3.3888885145049668	0.8472221286262417
4	4G94	B	1405	23226.4	8.46346306801	0.013727734322829706	3.3559071795392446	0.8389767948848111
4	4ICI	A	1065	18994.2	5.938654065135	0.0630909662330484	3.2989001895928163	0.8247250473982041
4	3EWL	A	1117	16677.1	5.802069067955	0.0008498490482463733	3.3093413214602774	0.8273353303650693
4	1DD3	A	944	13475.5	6.2156549692150005	0.03154118414417482	3.43032909056289	0.8575822726407225
4	1KLF	P	2051	29081.3	12.32025444505	0.037799822546106344	3.244856803530713	0.8112142008826783
4	4FHR	A	1303	21490.6	6.955269575115	0.05184568128944032	3.160252398532888	0.790063099633222
4	1QFG	A	5523	80051.1	18.26262402535	0.09787914356281609	2.8987459000287576	0.7246864750071894
4	4ILO	A	1656	29875.1	12.9074194431	0.10566922986457347	3.3299401704712235	0.8324850426178059
4	3FPQ	A	2171	33903.5	9.24038147926	0.007968451766994301	3.121577670325789	0.7803944175814472
4	3FR9	B	1647	24817	7.58279955387	0.006145516272249339	3.2010956822815873	0.8002739205703968
4	1GXK	D	1196	20844.8	6.960615515705	0.029233897064758124	3.328544375202913	0.8321360938007283
4	2QRW	H	1041	14932.8	6.456618070605	0.00845128606314886	3.197356698429523	0.7993391746073808
4	4F7F	B	798	13451	4.976287007334999	0.011619211784694551	3.1688213293579524	0.7922053323394881
4	2J1R	B	1078	16845.6	4.9471569061250005	0.02312108674388025	3.1948825005290096	0.7987206251322524
4	3EMR	A	2192	35980.1	9.192874550820001	0.03206785115530958	3.181960531604425	0.7954901329011063
4	3KT6	B	3257	50248.1	16.1283849478	0.039721044469221846	3.0290858697983882	0.7572714674495971
4	2GLF	A	3525	50929.1	14.426685452449998	0.005381815379587077	3.0208610393733166	0.7552152598433292
4	3ZCI	A	1329	24940.5	8.044507980345	0.003792879189334642	3.3204969207892354	0.8301242301973089
4	2AR0	A	3834	61253.6	17.429651975600002	0.1920898254886993	2.9537355992461087	0.7384338998115272
4	1T3W	A	1069	16859.7	8.185149550435	0.016713922832374262	3.4148956400392856	0.8537239100098214
4	2QMI	A	3550	50503.4	14.4282491207	0.03594519268694999	3.085793687251634	0.7714484218129085
4	2CAY	A	1077	16893	5.836414933205	0.002825693315580048	3.2684345152401058	0.8171086288100264
4	3TGV	A	1024	17320.7	6.758841991424999	0.006911408807025011	3.2921716556520146	0.8230429139130037
4	1TE5	A	1987	28575.4	9.13619458675	0.03529528822806679	3.0921398766474235	0.7730349691618559
4	2C1L	A	2821	40041.6	11.7678924799	0.08149464046052983	3.212870452103356	0.803217613025839
4	4JQP	A	2135	36598.8	9.618877530095	0.13252233577474098	3.1944671189556693	0.7986167797389173
4	1LBA	A	1149	16344.5	5.582000494004999	0.007291067618314427	3.308839357357007	0.8272098393392517
4	2YT4	A	1564	26247.1	8.216801524165	0.0014813774282327933	3.200394321417217	0.8000985803543043
4	1W94	A	1226	18091.6	6.836526989935	0.015045581980062391	3.3408199226705833	0.8352049806676458
4	1CFB	A	1629	23043.4	8.32684588432	0.04204873064589637	3.3948965625906413	0.8487241406476603
4	3PPL	A	3238	47044.5	13.341112494499999	0.00419968055604871	3.018333780203925	0.7545834450509813
4	4AN8	A	3716	56545.4	14.9546010494	0.043724489317043	3.122074828513947	0.7805187071284867
4	3HYB	A	871	17694.9	7.410384893414999	0.05901233141192467	3.3989753423985105	0.8497438355996276
4	2NWH	A	2268	33326.1	9.763411998750001	0.024796845436240087	3.277164627488469	0.8192911568721173
4	4DDP	A	2936	24459.8	7.88933610916	0.004178944324421996	3.052312350147032	0.763078087536758
4	1OBB	A	3864	55154.1	13.998866438850001	0.15498154842484546	2.9836159706500602	0.7459039926625151
4	2E2O	A	2256	32157.1	9.61415398121	0.031754952953953065	3.215814372952124	0.803953593238031
4	4MPT	A	2473	41242.9	10.71949338915	0.18871335716238347	3.049967700758336	0.762491925189584
4	3PYW	A	1360	21916.8	6.85884451866	0.07431366046557142	3.2898647838146973	0.8224661959536743
4	2OPW	A	2213	32445.8	9.307386517525	0.040034279882732136	3.217120822130891	0.8042802055327227
4	2FTX	A	690	10030	4.928323984145	0.026683338382555145	3.333841471453187	0.8334603678632968
4	2CLB	A	1372	22035.4	7.33019053936	0.035063311977288146	3.3710608676084264	0.8427652169021066
4	3L6E	B	1588	25814.2	7.5153440237049995	0.030609233019489077	3.285061523215387	0.8212653808038467
4	3SXO	B	2691	46644.8	32.16758406165	0.050596280083702524	2.8267394830081587	0.7066848707520397
4	1LYQ	A	756	11063.7	4.84108901024	0.03702280325479363	3.354885538284045	0.8387213845710112
4	1STZ	A	2634	39365.5	12.26890444755	0.16692748251110281	3.2542574390758197	0.8135643597689549
4	2C1I	A	3084	49205.1	14.216863513	0.0650378134160022	3.258339399572317	0.8145848498930792
4	1NEP	A	1026	14632.7	5.169530034065	0.025009096964570977	3.299464632452803	0.8248661581132007
4	1PL7	A	2676	38229.3	10.828101038949999	0.22368630630947342	3.2615255773208602	0.8153813943302151
4	20GS	A	1630	23246.6	7.089910030365	0.004685380854982732	3.2898181229881156	0.8224545307470289
4	3CTA	A	1424	26245.1	8.4938390255	0.08389111032206371	3.2655700682492292	0.8163925170623073
4	3FE6	A	906	13194.8	4.7072163820299995	0.0845467467016524	3.343007759537856	0.835751939884464
4	2VQC	A	580	14191.6	3.858083963395	0.025128962608989787	3.2752100994791884	0.8188025248697971
4	2C3F	A	2405	38589.2	22.10211098195	0.22126336829560733	3.4613263884262886	0.8653315971065721
4	1QHH	C	817	12821.2	6.01645553112	0.04866528010416762	3.3835454933563565	0.8458863733390891
4	2WB0	X	2470	39899.7	13.356365561499999	0.20228548531238544	3.184929371809782	0.7962323429524455
4	1OFU	X	911	13023.1	5.413837075235	0.005610082706805581	3.355974274939064	0.838993568734766
4	3QWN	J	1595	23984.1	8.64308094978	0.012085693105163062	3.2841985601294783	0.8210496400323696
4	4JG5	A	2253	39221.4	10.86994445325	0.2105290717198285	3.2639736291469355	0.8159934072867339
4	3PJV	D	972	14257.6	8.473324418065	0.008453477698190576	3.6221515356966427	0.9055378839241607
4	1WR6	C	726	12706.7	5.384914517405	0.011956723750850029	3.3847225988989984	0.8461806497247496
4	4BOL	B	3385	28943.8	11.970200538650001	0.013951955507265107	3.096318685604078	0.7740796714010195
4	2QGA	B	3644	53248	17.7960430384	0.006733211908971283	3.042095112527743	0.7605237781319357
4	3RV0	B	2477	39425.8	17.2868335247	0.02601809258444346	3.293145899797629	0.8232864749494072
4	2Y9X	B	3207	45318.6	12.61770296095	0.055756908855889804	3.0224731523382324	0.7556182880845581
4	2GPJ	A	1906	28376.4	8.340842962265	0.007717256544822467	3.252688262252412	0.813172065563103
4	3A0S	A	792	11219.8	5.038747906685	0.08993547417023412	3.2880317419669893	0.8220079354917473
4	2BIW	A	3767	54344.2	12.62363505365	0.0649223310699511	2.9902921227618533	0.7475730306904633
4	2CC3	A	1145	16853.7	7.244708538055001	0.06378874945777165	3.115738579389435	0.7789346448473587
4	3UFB	A	3414	60226.4	15.0869591236	0.23488539824395002	3.054380316800662	0.7635950792001654
4	3SYX	A	933	14830	5.29358792305	0.0007212168707305164	3.3746798449901303	0.8436699612475326
4	3BF2	A	941	17331.9	5.638731479645	0.03656525706289151	3.3837141404809756	0.8459285351202439
4	1DGJ	A	6854	98017.8	24.5964975357	0.0030666047302804274	2.7559886092607786	0.6889971523151946
4	1L4U	A	1226	18612.4	6.128476500510001	0.018840821392837652	3.266861847619698	0.8167154619049245
4	3GW2	A	696	11840.1	5.5030740499499995	0.06929498233318943	3.331511330974472	0.832877832743618
4	3MJ0	A	951	14157.2	5.28114795685	0.007479885500637415	3.3020687344937625	0.8255171836234406
4	1EUT	A	4534	64649	16.292295098300002	0.0942290578633561	3.0386284881628285	0.7596571220407071
4	4F9D	A	4163	71220.1	17.117542982099998	0.04109992079446875	3.0047439363046977	0.7511859840761744
4	2E2M	J	1932	28760	9.44626736641	0.031232163440635213	3.268590841456803	0.8171477103642008
4	3FA3	I	2216	32020.5	11.7696274519	0.04733175383191494	3.1872392777644163	0.7968098194411041
4	4BXO	A	1375	28772	8.56220984459	0.038443994985289734	3.250169112373882	0.8125422780934705
4	3OKI	A	1881	27100.2	7.96481060982	0.09320590102304871	3.1957417878295584	0.7989354469573896
4	1Y8O	B	736	14192.1	5.601561427115	0.00010401842685840122	3.201767878958546	0.8004419697396365
4	3BWU	D	908	13664.3	6.25203347206	0.029679473551057624	3.271266054988217	0.8178165137470542
4	4AEC	A	2397	45864.7	12.0034493208	0.07136894446877964	3.087978882900771	0.7719947207251927
4	3D7L	A	1485	21556.7	7.014995098115	0.05256790969056425	3.274968781250227	0.8187421953125568
4	4FG4	B	1432	23096.3	7.17930436134	0.0678122562048371	3.2950574659415364	0.8237643664853841
4	4KIY	K	773	13871	6.500859498980001	0.0019862966773467965	3.453504034846865	0.8633760087117163
4	1RJ2	A	2594	41220.3	13.6182639599	0.25842357019030193	3.2047901229710396	0.8011975307427599
4	3U3W	A	2081	35061.3	10.41480600835	0.004102574218186211	3.274193729860209	0.8185484324650523
4	3A1J	B	2128	32292.1	10.97052443025	0.12510078152773785	3.1154400825504687	0.7788600206376172
4	1GQK	B	5687	80439.6	19.9548075199	0.05803722194706754	2.8664699942360876	0.7166174985590219
4	4FCA	A	3875	60880.7	13.994764328	0.19762994446963494	3.1261428185230673	0.7815357046307668
4	1HF8	A	2114	32865.8	9.823138594625	0.014087668411671365	3.0830747417400306	0.7707686854350076
4	1NUB	A	1834	26519.3	9.687822937964999	0.006597330486878063	3.330901971467946	0.8327254928669865
4	4KH8	A	2216	36382.9	11.611623525599999	0.04760199943708357	3.184352846385398	0.7960882115963495
4	4BKT	B	602	10974.6	4.63753092289	0.008898211242496819	3.403441029351467	0.8508602573378667
4	1S99	A	1429	22263.9	7.503453612325	0.044233117510929724	3.327349001124019	0.8318372502810047
4	3ZJM	C	1418	23044.9	6.89920556545	0.06673751156906287	3.2496996659988104	0.8124249164997026
4	1YKD	A	3027	44928.7	15.35351240635	0.14877753226106483	3.108657562709235	0.7771643906773088
4	3RJT	A	1678	24577.8	8.00209414959	0.057327974753653484	3.029446865723527	0.7573617164308818
4	2YVL	B	2022	28697.4	9.870683908465	0.08982504941957778	3.103954119169496	0.775988529792374
4	2HTI	A	939	21149.3	5.560363411905	0.001126332381742342	3.3782607639514723	0.8445651909878681
4	4GRH	A	2955	49558.6	12.9104845524	0.024489342007076146	3.0495294622990063	0.7623823655747516
4	4EVX	A	789	12260.5	5.43030786514	0.004518479337220285	3.278601846074338	0.8196504615185845
4	2CN2	B	5421	81849.7	19.154662489849997	0.1529945773797628	2.878554032748806	0.7196385081872015
4	2YAD	A	568	18708.9	3.7623201608650003	0.0008909843771299749	3.3394692482288266	0.8348673120572067
4	2V7Q	A	3715	55332.2	15.49137151245	0.2526654677956853	3.0373898807368023	0.7593474701842006
4	1H21	A	1845	26939.5	10.03016102316	0.05456617609472687	3.233362712060686	0.8083406780151715
4	1FC5	B	3033	44481.2	15.129761695900001	0.021151648800345774	3.1840465517546512	0.7960116379386628
4	1ODL	B	1785	25444.1	13.219710946100001	0.002069073072025178	3.0457779812937993	0.7614444953234498
